Ссылка,Адрес,Цена,Тип помещения,Площадь,Этаж,Этажей в доме,Телефон
https://cian.ru/rent/commercial/321943035/,"Свердловская область, Екатеринбург, р-н Чкаловский, мкр. Вторчермет, ул. Селькоровская, 126",17220,Офис,22.4,2,2,+79122607477
https://cian.ru/rent/commercial/321944419/,"Свердловская область, Екатеринбург, р-н Центр, ул. Малышева, 51",61200,Офис,40.8,11,54,+79126627189
https://cian.ru/rent/commercial/321966666/,"Свердловская область, Екатеринбург, р-н Кировский, мкр. Втузгородок, ул. Софьи Ковалевской, 3",19140,Офис,17.0,4,5,+79666691009
https://cian.ru/rent/commercial/321969231/,"Свердловская область, Екатеринбург, р-н Центр, ул. Бориса Ельцина, 6",248000,Офис,92.0,13,52,+79826516459
https://cian.ru/rent/commercial/322000671/,"Свердловская область, Екатеринбург, р-н Центр, ул. Азина, с18Е",350000,Офис,230.0,1,3,+79826609148
https://cian.ru/rent/commercial/322015563/,"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Парковый, ул. Ткачей, с27",845000,Офис,336.3,2,5,+79827229830
https://cian.ru/rent/commercial/322021183/,"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Автовокзал, ул. Чапаева, 23",34100,Офис,20.6,1,16,+79827230990
https://cian.ru/rent/commercial/322021850/,"Свердловская область, Екатеринбург, р-н Чкаловский, мкр. Елизавет, ул. Походная, 81",8320,Офис,20.8,3,3,+79122100216
https://cian.ru/rent/commercial/322022779/,"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Автовокзал, ул. Чапаева, 23",19800,Офис,11.0,1,16,+79827230990
https://cian.ru/rent/commercial/322036601/,"Свердловская область, Екатеринбург, р-н Центр, ул. Степана Разина, 2",38000,Офис,27.1,13,16,+79826416526
https://cian.ru/rent/commercial/322070485/,"Свердловская область, Екатеринбург, р-н Чкаловский, мкр. Уктус, ул. Щербакова, 80",58500,Офис,50.0,1,25,+79826220851
https://cian.ru/rent/commercial/322085593/,"Свердловская область, Екатеринбург, р-н Центр, ул. Розы Люксембург, 49",100000,Офис,77.9,7,16,+79927032706
https://cian.ru/rent/commercial/322090862/,"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Юго-Западный, ул. Шаумяна, 30",70000,Офис,38.0,1,10,+79318964537
https://cian.ru/rent/commercial/322098003/,"Свердловская область, Екатеринбург, р-н Кировский, мкр. Втузгородок, ул. Студенческая, 80",5000,Офис,35.0,1,25,+79126628272
https://cian.ru/rent/commercial/322099184/,"Свердловская область, Екатеринбург, р-н Центр, ул. Вайнера, 55А",62790,Офис,48.3,1,5,+79126213243
https://cian.ru/rent/commercial/322111791/,"Свердловская область, Екатеринбург, р-н Верх-Исетский, мкр. ВИЗ, ул. Токарей, 68",250000,Офис,280.0,2,2,+79122115886
https://cian.ru/rent/commercial/322113243/,"Свердловская область, Екатеринбург, р-н Орджоникидзевский, мкр. Уралмаш, ул. Машиностроителей, 29",45120,Офис,37.0,3,3,+79826343741
https://cian.ru/rent/commercial/322132368/,"Свердловская область, Екатеринбург, р-н Центр, ул. Гоголя, 36",72765,Офис,53.9,4,8,+79120312012
https://cian.ru/rent/commercial/322139632/,"Свердловская область, Екатеринбург, р-н Центр, ул. Карла Либкнехта, 4",1215800,Офис,607.9,1,5,+79122311484
https://cian.ru/rent/commercial/322144106/,"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Парковый, ул. Мичурина, 239",20000,Офис,28.6,1,1,+79122115886
https://cian.ru/rent/commercial/322150683/,"Свердловская область, Екатеринбург, р-н Железнодорожный, мкр. Пионерский, пер. Трамвайный, 2к3",195840,Офис,204.0,1,26,+79122115886
https://cian.ru/rent/commercial/322179801/,"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Юго-Западный, ул. Шаумяна, 73",50000,Офис,38.4,5,6,+79826334185
https://cian.ru/rent/commercial/322181258/,"Свердловская область, Екатеринбург, р-н Центр, ул. Белинского, 35",76050,Офис,30.0,1,16,+79366996874
https://cian.ru/rent/commercial/322182815/,"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Автовокзал, ул. Цвиллинга, 6",22560,Офис,14.1,2,5,+79126021835
https://cian.ru/rent/commercial/322187763/,"Свердловская область, Екатеринбург, р-н Центр, просп. Ленина, 13А",937400,Офис,468.7,3,7,+79126627189
https://cian.ru/rent/commercial/322200476/,"Свердловская область, Екатеринбург, р-н Кировский, мкр. Втузгородок, ул. Студенческая, 11",38000,Офис,25.0,3,5,+79120323578
https://cian.ru/rent/commercial/322219536/,"Свердловская область, Екатеринбург, р-н Чкаловский, мкр. Нижнеисетский, пер. Половодный, 8",25000,Офис,28.6,2,2,+79120507383
https://cian.ru/rent/commercial/322228041/,"Свердловская область, Екатеринбург, р-н Центр, ул. Розы Люксембург, 49",69190,Офис,37.0,6,14,+79827229245
https://cian.ru/rent/commercial/322236986/,"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Шарташский рынок, тракт Сибирский, 12с8",525000,Офис,350.0,1,4,+79126133147
https://cian.ru/rent/commercial/322271741/,"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Юго-Западный, проезд Решетникова, 22А",22310,Офис,23.0,4,4,+79126708873
https://cian.ru/rent/commercial/322285251/,"Свердловская область, Екатеринбург, р-н Верх-Исетский, мкр. ВИЗ, ул. Хомякова, 6",70000,Свобод. назнач.,40.0,1,2,+79122604820
https://cian.ru/rent/commercial/322337277/,"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Парковый, ул. Ткачей, 23",2475000,Офис,900.0,21,23,+79126133716
https://cian.ru/rent/commercial/322347647/,"Свердловская область, Екатеринбург, р-н Центр, ул. Радищева, 33",27500,Офис,18.2,2,24,+79122846322
https://cian.ru/rent/commercial/322351086/,"Свердловская область, Екатеринбург, р-н Чкаловский, мкр. Химмаш, Северный Химмаш жилой комплекс",127330,Свобод. назнач.,74.9,1,9,+79827229245
https://cian.ru/rent/commercial/322353604/,"Свердловская область, Екатеринбург, р-н Чкаловский, мкр. Автовокзал, ул. Степана Разина, 128",282000,Свобод. назнач.,188.0,1,12,+79126522449
https://cian.ru/rent/commercial/322384012/,"Свердловская область, Екатеринбург, р-н Центр, ул. Розы Люксембург, 22",63360,Офис,57.6,3,10,+79826118560
